sym,date,time,intraday_volatility,spread_bps,qsize,volpct
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:15:00,0.009202565192378772,6.286124412653736,10040.545,0.016159569063884098
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:20:00,0.009238490611980482,6.760428344331271,14040.0,0.019781658546115424
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:25:00,0.008461037039970889,6.854764363109531,19878.0,0.018218633932189046
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:30:00,0.007743650294287221,6.099067578593581,19521.88,0.018637343722221075
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:35:00,0.010750062913110557,7.187991558116895,14415.5,0.012391192848760335
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:40:00,0.010925044460789913,6.806570466156877,21682.58,0.022081184164576547
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:45:00,0.010560549150758443,6.959349915557237,31742.8,0.01581723812503945
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:50:00,0.01175988638662002,6.383219062923265,45988.26,0.013404660863269675
000001.SZSE,2020-12-14 00:00:00,2025-02-19 10:55:00,0.00800669983870898,6.0075663722299275,18281.5,0.00911645406478825
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:00:00,0.008254194685063158,6.490624419398124,38471.36,0.015583664675122717
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:05:00,0.008692549929159169,6.6411013060803405,27415.0,0.014209963499211957
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:10:00,0.010212213040454976,6.84999184348979,12457.5,0.0067409897162258635
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:15:00,0.009117010397523386,7.281718910779086,25569.58,0.009037945979157245
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:20:00,0.009549892339690363,7.699723240661906,26576.7,0.0071763527365432565
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:25:00,0.009189546171295084,6.811058556335034,25811.58,0.007522502023189053
000001.SZSE,2020-12-14 00:00:00,2025-02-19 11:30:00,,5.220156130123329,2550.0,4.758065795818502e-06
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:00:00,0.01035952316475981,7.556816977498809,10191.66,0.008521315195047272
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:05:00,0.01056552821538434,7.179136780287731,15567.63,0.017073129591845742
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:10:00,0.00986565719878489,7.620271771613281,12914.5,0.0077687319281226595
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:15:00,0.010869705914639994,7.5690167011381515,12191.0,0.008627562804267899
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:20:00,0.010628791511997714,7.826309636397874,20448.19,0.012222281513008778
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:25:00,0.013053873037834254,8.65447753163935,12452.69,0.011678886608797326
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:30:00,0.009500195433208103,7.599093953866548,16864.565,0.010683047228061493
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:35:00,0.011030206832126287,8.336928696248,15006.795,0.007466594750088185
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:40:00,0.007802641694875587,5.915462984883199,35905.18,0.01226391458872219
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:45:00,0.006941517822261449,6.0102950750249535,12486.28,0.00653736829049381
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:50:00,0.007840692600456882,6.32934256755937,18237.8,0.006187864567461962
000001.SZSE,2020-12-14 00:00:00,2025-02-19 13:55:00,0.006594423599743972,5.6088957345143164,40094.5,0.010197724516888005
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:00:00,0.008081175461338713,6.501344842735562,24066.0,0.010487966530432933
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:05:00,0.007392716157283123,5.688174767253199,23507.4,0.008223127211623327
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:10:00,0.0072534566854819665,5.873542842812363,23708.848484848484,0.008973712090913695
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:15:00,0.011073725743783364,6.904704053293821,28541.16,0.021368473489020896
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:20:00,0.007616873886847601,5.660583947847062,47083.155,0.01742552383984855
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:25:00,0.00752920510660132,5.746071774347516,63220.995,0.018799117959278903
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:30:00,0.006044773792980997,5.801275286428713,75773.89,0.01783710842635134
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:35:00,0.008250028470917553,6.052920756939513,53026.14,0.021605187262362865
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:40:00,0.006930028354727711,5.602747250003657,98994.15,0.019021141204476285
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:45:00,0.008072852049311678,5.970800967196245,38807.5,0.016760286765770675
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:50:00,0.006176676001140059,5.437057723833494,61954.25,0.023894221345744208
000001.SZSE,2020-12-14 00:00:00,2025-02-19 14:55:00,0.006743020241701559,3.6731300305979904,206921.64406779662,0.009098147406638838
000001.SZSE,2020-12-14 00:00:00,2025-02-19 15:00:00,,5.267316302342908,145234.0,0.009708024385182364
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:30:00,0.013139743542162177,8.079609208571028,15574.34,0.05475851550110569
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:35:00,0.01136446008211509,7.492145290451338,13884.875,0.05135863344601334
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:40:00,0.00902569288069983,6.181700856635896,22578.22,0.03769025068320869
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:45:00,0.011112877402867007,7.102240278521709,17933.13,0.035107046004789526
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:50:00,0.011469000739716698,7.600578915989974,15441.5,0.03788741359882758
000001.SZSE,2020-12-15 00:00:00,2025-02-19 09:55:00,0.013717773569694437,7.387000427105103,22516.225,0.03661613746330541
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:00:00,0.010533940209805708,6.92058867438381,29320.055,0.05258749296553313
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:05:00,0.00803256214739038,6.174842947859145,19079.225,0.03446658786702817
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:10:00,0.01067181153381931,6.391700360911485,27683.46,0.03424197890576069
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:15:00,0.017763520107363845,9.93627555022121,11504.355,0.026399151647517567
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:20:00,0.021309258863352568,11.55805798615292,11586.82,0.03148849029031237
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:25:00,0.014283066948642972,8.601316046555452,15142.5,0.01589804003226284
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:30:00,0.01352645821394917,6.000281328558512,102702.5,0.024120512385664473
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:35:00,0.009518387147748442,6.622315448050147,24087.535,0.0172779032088107
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:40:00,0.014969527623517614,9.381497671735936,13901.72,0.01638385268232926
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:45:00,0.013418261948562613,8.910666180160868,11404.575,0.011995320713848208
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:50:00,0.013482139122247936,8.427242682245357,13594.31313131313,0.010831774718018343
000001.SZSE,2020-12-15 00:00:00,2025-02-19 10:55:00,0.014223715962982622,10.791648375746716,7761.5,0.0075041874121849405
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:00:00,0.009252468298259873,7.265592413964901,15602.96,0.00851986752204574
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:05:00,0.00954224844919507,6.35844099204146,52237.89,0.010238988017671423
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:10:00,0.009548136644982264,6.696629347196162,21516.05,0.013432886114007144
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:15:00,0.006289321735075637,5.385538289980048,24569.305,0.009065222213291967
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:20:00,0.00789341111965335,6.59845636220055,11427.44,0.00782429046616365
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:25:00,0.007679275717664194,5.9921891110907355,33893.785,0.011196184611528947
000001.SZSE,2020-12-15 00:00:00,2025-02-19 11:30:00,,10.787486515641627,23350.0,6.300745098392057e-06
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:00:00,0.01146321208533932,7.3574119259446045,24342.34,0.013051413802770095
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:05:00,0.005855729949007832,6.064430120763153,31507.5,0.015982470016581294
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:10:00,0.007149479062181866,5.622188448808993,75661.5,0.025594886738688215
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:15:00,0.0065029308805641065,5.502908873925943,51070.77,0.018508993192095327
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:20:00,0.00613587432530353,5.933981608619491,33101.05,0.014213044372090047
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:25:00,0.009782084045690267,6.9508084440437825,43401.56,0.019364382346653032
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:30:00,0.00949944041111044,6.811076980570956,20044.7,0.018024213864225043
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:35:00,0.007708570581979483,5.946511797290491,29540.085,0.016118200667490853
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:40:00,0.009502033814302063,6.967144577090701,29187.3,0.01627645018138207
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:45:00,0.010739668449359677,7.020625436619417,21113.0,0.02186182128279289
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:50:00,0.012364674863731686,8.487755625988479,26549.59,0.017874709784530395
000001.SZSE,2020-12-15 00:00:00,2025-02-19 13:55:00,0.011403004338733879,8.77926908311372,9339.5,0.011928570620275842
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:00:00,0.008903077792760124,6.56646271987884,8334.0,0.011628655153592382
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:05:00,0.011541515583883536,7.29482793132447,24253.19,0.016193469368436245
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:10:00,0.016882488298728588,9.539490724827612,11900.32,0.023497998769943337
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:15:00,0.010903341962483586,7.631929098558078,17337.54,0.018770322895796235
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:20:00,0.008290085510866657,6.376875762957908,37464.585,0.024532429897216955
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:25:00,0.007037986086501259,6.218788709659991,16599.9,0.014702171214078224
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:30:00,0.010340313957817539,7.211886365419461,10931.205,0.015406581914588258
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:35:00,0.006388944470050311,5.643498143376828,46052.645,0.011854751090703082
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:40:00,0.006939518665500802,5.54801740320872,137927.85,0.01228128633088383
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:45:00,0.005980556234292041,5.4297076741523105,38184.12,0.011042900084775265
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:50:00,0.006493724516064383,5.511622240091601,21384.43,0.010517203718236022
000001.SZSE,2020-12-15 00:00:00,2025-02-19 14:55:00,0.009897745274455704,4.0410343688062875,274657.6271186441,0.007059354808238461
000001.SZSE,2020-12-15 00:00:00,2025-02-19 15:00:00,,5.256185973417395,9870.0,0.013540301216444532
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:30:00,0.014749701228852916,8.559414180886447,20217.005,0.044848710600381037
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:35:00,0.009425438972964566,7.340385577504593,17885.145,0.031101454010726035
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:40:00,0.009751902445510371,6.613560182167006,16675.765,0.02607345033188739
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:45:00,0.009005069336665379,6.617711432682479,17403.205,0.026030553802553907
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:50:00,0.008968695037281003,6.201524609701969,19010.0,0.018866429807483664
000001.SZSE,2020-12-16 00:00:00,2025-02-19 09:55:00,0.008198302141574744,6.533825243171567,10812.475,0.00952010343829232
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:00:00,0.009632827738616172,6.315849440088251,12893.0,0.007665246555153564
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:05:00,0.010372699375673368,6.755310571211529,20889.37,0.01806040459787372
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:10:00,0.009420835413520871,6.870306342386932,10828.325,0.010765861316039575
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:15:00,0.010322665228349468,7.62006983585137,9509.325,0.009634595082276149
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:20:00,0.013991904593236121,9.178442870049048,10421.885,0.02503450676962295
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:25:00,0.007239429017841854,5.966444437918979,25058.45,0.016442660586890825
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:30:00,0.008538029783325518,6.017265174014957,20796.975,0.011470281137453367
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:35:00,0.008435563372582059,6.677945454062314,21431.79,0.031627887829381134
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:40:00,0.010568229681334071,6.875579251931628,34487.975,0.029457187952036952
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:45:00,0.008449281387675941,6.059758314153392,40845.35,0.04097027913388563
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:50:00,0.008357403666326025,6.053693093454422,57026.555,0.027225458536655818
000001.SZSE,2020-12-16 00:00:00,2025-02-19 10:55:00,0.007755134728100093,5.8772207742020806,36199.5,0.016253402713857
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:00:00,0.005728575722556037,5.614020633512561,59427.4,0.016437903915291346
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:05:00,0.009236922241703626,5.7186915633532545,113573.255,0.06817101739238052
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:10:00,0.011456826707586635,8.201929987349772,20587.28,0.035225315317598205
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:15:00,0.007287117557000399,5.891915222139865,50406.925,0.0261307754317393
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:20:00,0.009365761192956562,6.599063813639998,23986.77,0.020130162138214405
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:25:00,0.013731177701071087,8.399540986420423,18204.49,0.01742671504172855
000001.SZSE,2020-12-16 00:00:00,2025-02-19 11:30:00,,20.977973128215048,11950.0,9.080918508096763e-05
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:00:00,0.01358362112470455,10.137035717445828,28347.9,0.01992563967359316
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:05:00,0.012431058652814127,9.188301838154606,21387.81,0.018378885382693402
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:10:00,0.00958675263732382,6.548055456973047,42534.005,0.027342342930595752
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:15:00,0.0065482482424574565,5.319996014916614,46637.26,0.018971826118803034
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:20:00,0.005211887763542317,5.254090710904016,42076.08,0.014314698683160152
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:25:00,0.008345923835819833,6.405473866207455,53135.62,0.016071870828633237
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:30:00,0.006233424862346474,5.597711886655848,38417.36,0.018037875271479823
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:35:00,0.005772161141580986,5.289200798638302,89989.06,0.018415526168165754
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:40:00,0.008006393001475253,6.134722272672308,29041.5,0.019799285178923355
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:45:00,0.006633052559224155,5.514933510620426,52370.5,0.00983333747019621
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:50:00,0.009828473470092894,7.273072653863907,12498.1,0.013644152129197198
000001.SZSE,2020-12-16 00:00:00,2025-02-19 13:55:00,0.005925981431986912,5.485344573236208,49449.06,0.011475398162961897
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:00:00,0.006134150824485271,5.42587013795262,33820.03,0.008975406883526497
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:05:00,0.005937964559842508,5.57370711979317,70630.84,0.013899570979932871
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:10:00,0.006367903385424973,5.60464213628276,62441.76,0.01470852226328431
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:15:00,0.010605461965827966,7.323143841263499,16720.87,0.01847894845615881
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:20:00,0.00970561186014316,6.926233336856377,24844.57,0.023526295932835336
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:25:00,0.010974986584201582,7.5416249840392355,11524.475,0.01632581943541998
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:30:00,0.010465057698672958,7.557327670891129,37538.68,0.019966489392723233
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:35:00,0.008138500408871796,6.257012946884505,13171.18,0.013147872725651528
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:40:00,0.008238730433270197,6.120205396515684,36680.315,0.01887418462360645
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:45:00,0.007610377027821852,6.012486186204508,52507.08,0.01599394789933995
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:50:00,0.006444915950193706,5.4565202325122035,46409.3,0.015424675207976817
000001.SZSE,2020-12-16 00:00:00,2025-02-19 14:55:00,0.005743032257626646,3.4884596044611658,228993.80833333332,0.008816678193667509
000001.SZSE,2020-12-16 00:00:00,2025-02-19 15:00:00,,5.283822348476627,114761.0,0.014311498740447775
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:30:00,0.01204821155372137,6.278890345052924,20732.465,0.03753096217453048
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:35:00,0.00801619177345667,6.174424868878682,34286.0,0.02565955857134422
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:40:00,0.008032898066752949,5.794950919475108,31399.68,0.025571387313723742
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:45:00,0.01525752842349546,9.716484263402538,7274.6,0.030488639435273156
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:50:00,0.009650183700440762,6.6316793551399975,17968.94,0.024515981268435388
000001.SZSE,2020-12-17 00:00:00,2025-02-19 09:55:00,0.007531826715440425,5.9840804712531535,45906.75,0.039229044188391536
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:00:00,0.009832181135500637,8.120505132437433,16105.55,0.025565394389630017
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:05:00,0.009076632666415571,6.75772078084632,13073.7,0.019122277205772795
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:10:00,0.017088743948283257,6.764488544474748,37047.525,0.034484009018395365
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:15:00,0.008933723846066735,6.289537046156706,19514.62,0.026435454057874768
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:20:00,0.01215933704358084,7.7271496843067204,23325.08,0.023363718568289275
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:25:00,0.010982005641976086,8.121080639390208,17598.3,0.021961316427709435
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:30:00,0.010677299772502548,6.76206821631503,29692.46,0.025973680438092596
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:35:00,0.00989174676889655,7.879020644288269,10927.86,0.01416443532780115
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:40:00,0.009117507273419374,7.80830672433018,9354.72,0.012739219543811381
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:45:00,0.010079613626335126,6.69035095541264,21739.865,0.01852894876916992
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:50:00,0.008770800885933398,5.862251085296603,28299.355,0.01620346261021172
000001.SZSE,2020-12-17 00:00:00,2025-02-19 10:55:00,0.007206620096143492,6.014228501892066,25647.575,0.0151516754804389
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:00:00,0.007186541938355436,6.080954560648497,16343.0,0.011366289851190049
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:05:00,0.006895116984656155,6.094464063788581,17125.475,0.008013726517599098
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:10:00,0.010382943828679462,7.860842353949953,13004.625,0.0076151536383802145
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:15:00,0.009791951946862203,6.944800752384895,21018.6,0.03298816647920443
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:20:00,0.006669589959359624,6.414260720459498,23379.7,0.016929865808151822
000001.SZSE,2020-12-17 00:00:00,2025-02-19 11:25:00,0.006852058971946073,5.728379425207786,17983.838383838385,0.010531044150204739
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:00:00,0.013173918202808778,8.944306620472316,6616.343434343435,0.015212154796534509
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:05:00,0.013133084071916674,9.325007139146958,8718.0,0.010746731514930581
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:10:00,0.01666710938317421,9.415742323722014,5036.0,0.0077473743356557745
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:15:00,0.016675325989822833,11.714440851817585,5904.0,0.010564338172947654
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:20:00,0.014224734506260479,8.8682196511918,7363.9,0.012265228465248763
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:25:00,0.011468224937375234,7.84200628688436,7992.0,0.009045841222629473
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:30:00,0.014341618246725777,8.580111546736147,16203.5,0.014862162239196158
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:35:00,0.00939051201401558,6.722549805799962,27837.5,0.011286673709848295
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:40:00,0.008168201378564282,6.346219056878709,33629.62,0.014941778380537913
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:45:00,0.009426894131248361,7.117639668426728,51375.27,0.02489572131131143
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:50:00,0.008943616851574718,6.811763960441284,20670.9,0.011212847833331397
000001.SZSE,2020-12-17 00:00:00,2025-02-19 13:55:00,0.011447186106820589,7.513717100713117,16312.5,0.01833921626652149
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:00:00,0.012525776445121047,9.078510743295002,19680.4,0.01688006953065807
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:05:00,0.008573217056642593,6.268413007697604,44804.3,0.014110006838447514
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:10:00,0.007938738420791175,6.215414534597682,34823.08,0.011342549765408145
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:15:00,0.01025826366022809,7.490326646786468,26812.0,0.013689633612163054
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:20:00,0.010638418315264972,7.0244031071383715,16752.685,0.015126372023154285
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:25:00,0.0062640747845591335,5.561243866379767,57178.66,0.024901091781936485
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:30:00,0.010236427379904966,6.993759447866863,31291.64,0.018236033747342575
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:35:00,0.006696123002450986,5.545581630354526,60403.97,0.024236427282691396
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:40:00,0.006815273838653999,5.535306620758431,85337.025,0.022209950399288702
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:45:00,0.011220171008893758,6.388733595428212,47192.14,0.05895117835435723
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:50:00,0.01035135695714088,7.487479745204487,20766.17,0.040788246700428445
000001.SZSE,2020-12-17 00:00:00,2025-02-19 14:55:00,0.01528327565268294,5.23011745777699,386883.1666666667,0.019013753167292955
000001.SZSE,2020-12-17 00:00:00,2025-02-19 15:00:00,,5.247966413013913,546831.5,0.02980388271708582
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:30:00,0.01586218442287736,8.134670495760922,15168.735,0.02026651248676995
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:35:00,0.013156634976594755,7.507888915497681,18345.79,0.014028854153568578
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:40:00,0.010699895256593765,7.358530526572975,21267.24,0.012615727545571567
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:45:00,0.010493044078688068,6.865919467214649,22068.25,0.028462362831867396
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:50:00,0.00701959688560883,5.854267702472878,27469.78,0.021484782797008033
000001.SZSE,2020-12-18 00:00:00,2025-02-19 09:55:00,0.014635020167434258,8.591798221795791,25479.725,0.02503168083933885
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:00:00,0.00995143689631964,7.053215171460793,20457.855,0.013063571674375097
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:05:00,0.008614730897544094,6.97566637196499,26734.795,0.027470675735160783
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:10:00,0.0130604439802533,7.384973092757504,24988.5,0.04273448174863564
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:15:00,0.011068050996511652,7.521914710003627,90615.5,0.05119467917618647
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:20:00,0.010314541368618443,6.679701878783349,51602.0,0.02787812305597414
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:25:00,0.006878804235416781,5.845856725347762,54724.0,0.023471711458163406
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:30:00,0.006429236472883696,5.997785738609022,67484.86,0.04210664802445504
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:35:00,0.005553596327654133,5.487944940192573,78151.0,0.032791375424425076
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:40:00,0.006489056283125777,5.4192150419936125,89416.5,0.022391078037718656
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:45:00,0.005954208928323774,5.440617066621826,147579.66,0.030982170150377304
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:50:00,0.006343953403797351,5.596631229156467,49849.98,0.030988037843158
000001.SZSE,2020-12-18 00:00:00,2025-02-19 10:55:00,0.00538270622484215,5.522098036970104,103291.205,0.026382764118863058
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:00:00,0.007039540925476356,5.728089359320579,61874.065,0.021380132872398483
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:05:00,0.009416277405130196,7.0100447415024,31591.655,0.020741917845605883
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:10:00,0.009547749695013156,6.281818565565517,65170.0,0.025913762443975287
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:15:00,0.006656365080836009,5.553095025387832,90833.5,0.015691376511452776
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:20:00,0.006399020958227681,5.770223873553524,93361.5,0.018520845674451603
000001.SZSE,2020-12-18 00:00:00,2025-02-19 11:25:00,0.0055172686964415785,5.737707242209722,73704.69,0.014873980577711216
